id_master,c1,c2,stim,category1,category2,relation,obs,obsc1,obsc2,stimlen,c1len,c2len,nparses,correctParse,ratingcmp,ratingC1,ratingC2,isPlural,nc1_cmp,nc2_cmp,nc1_cmpnoplural,nc2_cmpnoplural,sentiment_stim,sentiment_c1,sentiment_c2,sentimentprobpos_stim,sentimentprobpos_c1,sentimentprobpos_c2,sentimentprobneg_stim,sentimentprobneg_c1,sentimentprobneg_c2,sentimentratioposneg_stim,sentimentratioposneg_c1,sentimentratioposneg_c2,profanity_stim,profanity_c1,profanity_c2,isCommonstim,isCommonC1,isCommonC2,bg_boundary,bgJonesMewhort,bgSUBTLEX,bgFacebook,inSUBTLEX,inBLP,inELP,inJuhaszLaiWoodcock,c1_inELP,c1_inBrysbaert,c1_inWordnet,c1_inMMA,c2_inELP,c2_inBrysbaert,c2_inWordnet,c2_inMMA,LSAc1c2,LSAc1stim,LSAc2stim,stim_SLlg10wf,BLPbncfrequency,BLPbncfrequencymillion,BLPrt,elp_ld_rt,elp_naming_mean_rt,c1c2_snautCos,c1stim_snautCos,c2stim_snautCos,fbusfreq,fbukfreq,valence_stim,valence_c1,valence_c2,concreteness_stim,concreteness_c1,concreteness_c2,Juhasz_tran,st_c1_mean,st_c2_mean,Zipfvalue,c1_SLlg10wf,c2_SLlg10wf,c1_BLPbncfrequency,c1_BLPbncfrequencymillion,c2_BLPbncfrequency,c2_BLPbncfrequencymillion
5795,pig,sticking,pigsticking,,,,1,6,1,11,3,8,2,yes,42.666668,62.222221,62.666668,0,16,1,12,1,Positive,Positive,Negative,0.39635709,0.44930008,0.37505448,0.35563472,0.23290686,0.41755953,1.1145061,1.7017837,0.94922292,FALSE,FALSE,FALSE,0,1,1,gs,10.3,77421,1916072,0,0,0,0,1,1,1,1,1,0,0,1,0.28,,,,,,,,,0.75700003,,,,,,4.6700001,5.0999999,,5,3.3,,,,,3.3004,2.8704,1351,13.51,1067,10.67
5439,night,sticks,nightsticks,,,,1,27,6,11,5,6,2,yes,46.125,45.458332,76.458336,1,31,10,20,0,Positive,Positive,Positive,0.39635709,0.67191643,0.39195615,0.35563472,0.18301605,0.33762875,1.1145061,2.1656959,1.1739435,FALSE,FALSE,FALSE,0,1,0,ts,12.2,207917,5654834,1,0,0,0,1,1,1,1,1,1,0,1,0.25,,,0.77819997,,,,,,0.80824101,,,,,3.79,6.6999998,5.0999999,,4.52,4.83,,,,2.069985392528100,4.6451001,2.842,36529,365.29001,1183,11.83
1249,candle,sticks,candlesticks,,,,2,13,5,12,6,6,2,yes,85.571426,92.035713,65.14286,1,13,10,10,0,Positive,Positive,Positive,0.39635709,0.41070911,0.39195615,0.35563472,0.35885769,0.33762875,1.1145061,1.1044966,1.1739435,FALSE,FALSE,FALSE,0,1,0,es,13.4,1105275,20888027,1,0,0,0,1,1,1,1,1,1,0,1,0.31,0.2,0.1,1.4914,,,,,,0.67116898,,,,,5.9499998,6.3800001,5.0999999,,4.86,4.83,,,,2.783195835978730,2.6127999,2.842,802,8.0200005,1183,11.83
2246,dip,sticks,dipsticks,,,,2,5,1,9,3,6,2,yes,53.92857,54.535713,61.57143,1,2,10,1,0,Positive,Positive,Positive,0.39635709,0.38607386,0.39195615,0.35563472,0.3211531,0.33762875,1.1145061,1.2341686,1.1739435,FALSE,FALSE,FALSE,0,1,0,ps,10.2,59707,886017,1,0,0,0,1,0,1,1,1,1,0,1,0.33,,,0.301,,,,,,0.73463798,,,,,4.1399999,5.3299999,5.0999999,,4.22,4.83,,,,1.592864137808440,2.6096001,2.842,725,7.25,1183,11.83
14122,pig,sties,pigsties,,,,2,20,2,8,3,5,2,yes,42.53846,67.615387,49.884617,1,16,1,12,0,Positive,Positive,Positive,0.39635709,0.44930008,0.39635709,0.35563472,0.23290686,0.35563472,1.1145061,1.7017837,1.1145061,FALSE,FALSE,FALSE,0,1,0,gs,10.3,77421,1916072,0,1,0,0,1,1,1,1,0,0,0,1,0.08,,,,7,0.07,755.363636363636,,,,,,,,,4.6700001,,,5,,,,,,3.3004,,1351,13.51,10,0.1
7417,stand,stills,standstills,,,,2,9,1,11,5,6,2,yes,72.10714,75.321426,76.39286,1,9,1,5,0,Positive,Positive,Positive,0.39635709,0.3688632,0.39635709,0.35563472,0.33114898,0.35563472,1.1145061,1.1969147,1.1145061,FALSE,FALSE,FALSE,0,1,0,ds,11,137835,4038708,0,0,0,0,1,0,1,1,1,0,0,1,0.1,,,,,,,,,,,,,,,5.3499999,,,4.16,,,,,,4.0620999,1.4471999,11065,110.65,106,1.0599999
4862,lock,stitch,lockstitch,,,,1,12,3,10,4,6,2,yes,50.258064,72.516129,60.548386,0,14,4,12,4,Positive,Negative,Negative,0.39635709,0.28300926,0.35452968,0.35563472,0.4594917,0.36747375,1.1145061,0.86259902,1.0785997,FALSE,FALSE,FALSE,0,1,1,ks,10.5,117618,1793723,0,1,1,0,1,0,1,1,1,0,1,1,0.08,,,,5,0.050000001,815.5,1089,774.08002,0.834647,,,,,,4.71,4.9000001,,4.65,4.32,,3.6559999,3.5810001,,3.4603,2.5820999,2576,25.76,893,8.9300003
4062,hem,stitches,hemstitches,,,,2,7,1,11,3,8,2,yes,76.965515,81.448273,85.758621,1,5,1,3,0,Positive,Negative,Negative,0.39635709,0.288441,0.22175987,0.35563472,0.471279,0.55777168,1.1145061,0.84102428,0.71060812,FALSE,FALSE,FALSE,0,1,0,ms,10.6,54814,972373,0,0,0,0,1,1,1,1,1,0,0,1,0.15,,,,,,,,,,,,,,,5.3000002,4.9000001,,4.43,,,,,,1.6335,2.4082,314,3.1400001,987,9.8699999
4064,hem,stitching,hemstitching,,,,1,4,2,12,3,9,1,yes,77.586205,83.586205,88.896553,0,5,2,3,2,Positive,Negative,Negative,0.39635709,0.288441,0.2670542,0.35563472,0.471279,0.48245946,1.1145061,0.84102428,0.82153451,FALSE,FALSE,FALSE,1,1,1,ms,10.6,54814,972373,0,0,0,0,1,1,1,1,0,1,1,1,0.25,,,,,,,,,0.59999597,,,,,,5.3000002,4.5500002,,4.43,4.48,,,,,1.6335,1.5185,314,3.1400001,206,2.0599999
8592,whip,stitching,whipstitching,,,,1,13,1,13,4,9,1,yes,45.76923,45.423077,87.5,0,9,2,7,2,Positive,Positive,Negative,0.39635709,0.48800981,0.2670542,0.35563472,0.24792318,0.48245946,1.1145061,1.5987092,0.82153451,FALSE,FALSE,FALSE,0,1,1,ps,10.2,59707,886017,0,0,0,0,1,0,1,1,0,1,1,1,0.1,,,,,,,,,0.80878401,,,,,,3.6300001,4.5500002,,4.68,4.48,,,,,2.8274,1.5185,868,8.6800003,206,2.0599999
2695,feed,stock,feedstock,,,,1,4,9,9,4,5,1,yes,62.766666,76,70.866669,0,6,12,4,12,Positive,Negative,Positive,0.39635709,0.3488867,0.41276112,0.35563472,0.40441111,0.36058009,1.1145061,0.9800846,1.0992206,FALSE,FALSE,FALSE,1,1,1,ds,11,137835,4038708,0,0,0,0,1,0,1,1,1,1,1,1,0.05,0.08,-0.09,,,,,,,0.869914,0.83923,0.813806,,,,7.1100001,5.4099998,,4.17,4.19,,,,,3.3350999,3.1143,3183,31.83,8086,80.860001
743,blue,stockings,bluestockings,,,,1,29,1,13,4,9,1,yes,76.137932,81.172417,82.931038,1,36,1,24,0,Positive,Positive,Negative,0.39635709,0.40606007,0.33383149,0.35563472,0.23270467,0.51553386,1.1145061,1.7032623,0.76882845,FALSE,FALSE,FALSE,0,1,0,es,13.4,1105275,20888027,0,0,0,0,1,1,1,1,1,1,0,1,0.31,,,,,,,,,0.80928099,,,,,,6.3699999,6.21,,3.76,4.62,,,,,3.7179,2.2809999,10476,104.76,487,4.8699999
4524,kerb,stone,kerbstone,,,,1,1,20,9,4,5,1,yes,45.619049,43.809525,67.619049,0,1,54,1,54,Positive,Positive,Neutral,0.39635709,0.39635709,0.32399529,0.35563472,0.35563472,0.27916357,1.1145061,1.1145061,1.4198023,FALSE,FALSE,FALSE,0,0,1,bs,10.2,23358,337054,0,1,0,0,0,0,1,0,1,1,1,1,0.03,,,,7,0.07,739.571428571429,,,,,,,,,,4.8400002,,,4.72,,,,,1.2788,3.3166001,,,8249,82.489998
9540,bile,stone,bilestone,,,,1,1,52,9,4,5,1,yes,45.848484,49.39394,77.272728,0,1,54,1,54,Positive,Positive,Neutral,0.39635709,0.39635709,0.32399529,0.35563472,0.35563472,0.27916357,1.1145061,1.1145061,1.4198023,FALSE,FALSE,FALSE,0,1,1,es,13.4,1105275,20888027,0,0,0,0,1,1,1,1,1,1,1,1,-0.01,,,,,,,,,0.81877398,,,,,,2.6300001,4.8400002,,4.46,4.72,,,,,1.6128,3.3166001,1183,11.83,8249,82.489998
975,break,stone,breakstone,,,,2,19,18,10,5,5,2,yes,52.137932,53.034481,80.689651,0,14,54,8,54,Positive,Positive,Neutral,0.39635709,0.52607149,0.32399529,0.35563472,0.31629673,0.27916357,1.1145061,1.2531179,1.4198023,FALSE,FALSE,FALSE,0,1,1,ks,10.5,117618,1793723,0,0,0,0,1,0,1,1,1,1,1,1,0.11,,,,,,,,,0.77578503,,,,,,5.3000002,4.8400002,,3.71,4.72,,,,,4.0521998,3.3166001,9397,93.970001,8249,82.489998
1574,clay,stone,claystone,,,,2,3,3,9,4,5,2,yes,72.727272,73.969696,80.757576,0,2,54,2,54,Positive,Positive,Neutral,0.39635709,0.52302742,0.32399529,0.35563472,0.30374414,0.27916357,1.1145061,1.3049045,1.4198023,FALSE,FALSE,FALSE,0,1,1,ys,10.7,159755,3631924,0,0,0,0,1,1,1,1,1,1,1,1,0.38,,,,,,,,,0.71933597,,,,,,5.5300002,4.8400002,,4.93,4.72,,,,,2.7874999,3.3166001,1599,15.99,8249,82.489998
3567,grit,stone,gritstone,,,,2,2,30,9,4,5,2,yes,60.333332,64.066666,78.300003,0,2,54,2,54,Positive,Positive,Neutral,0.39635709,0.45815989,0.32399529,0.35563472,0.38799208,0.27916357,1.1145061,1.0215597,1.4198023,FALSE,FALSE,FALSE,0,1,1,ts,12.2,207917,5654834,0,0,0,0,1,1,1,1,1,1,1,1,0.1,,,,,,,,,0.78313202,,,,,,4.5500002,4.8400002,,3.33,4.72,,,,,1.6902,3.3166001,297,2.97,8249,82.489998
1481,cherry,stone,cherrystone,,,,1,1,7,11,6,5,1,yes,52.909092,44.242424,79.969696,0,1,54,1,54,Positive,Positive,Neutral,0.39635709,0.61882353,0.32399529,0.35563472,0.14656888,0.27916357,1.1145061,2.7042377,1.4198023,FALSE,FALSE,FALSE,0,1,1,ys,10.7,159755,3631924,0,0,0,0,1,1,1,1,1,1,1,1,0.04,,,,,,,,,0.81934202,,,,,,6.8899999,4.8400002,,4.62,4.72,,,,,2.8413999,3.3166001,866,8.6599998,8249,82.489998
5054,marl,stone,marlstone,,,,1,1,34,9,4,5,2,yes,35.533333,40.066666,78.73333,0,2,54,2,54,Positive,Positive,Neutral,0.39635709,0.39635709,0.32399529,0.35563472,0.35563472,0.27916357,1.1145061,1.1145061,1.4198023,FALSE,FALSE,FALSE,0,1,1,ls,11.3,120900,2514872,0,0,0,0,0,0,1,1,1,1,1,1,-0.02,,,,,,,,,0.81625599,,,,,,,4.8400002,,2.33,4.72,,,,,0.301,3.3166001,38,0.38,8249,82.489998
6974,silt,stone,siltstone,,,,1,1,29,9,4,5,2,yes,57.448277,56.758621,83.482758,0,1,54,1,54,Positive,Positive,Neutral,0.39635709,0.39635709,0.32399529,0.35563472,0.35563472,0.27916357,1.1145061,1.1145061,1.4198023,FALSE,FALSE,FALSE,1,1,1,ts,12.2,207917,5654834,0,0,0,0,1,1,1,1,1,1,1,1,0.12,0.43,0.08,,,,,,,0.75870699,0.62172103,0.75934303,,,,,4.8400002,,4.71,4.72,,,,,1.2553,3.3166001,178,1.78,8249,82.489998
5120,mere,stone,merestone,,,,3,1,27,9,4,5,3,yes,37.785713,33.07143,79.964287,0,1,54,1,54,Positive,Negative,Neutral,0.39635709,0.27246669,0.32399529,0.35563472,0.45108613,0.27916357,1.1145061,0.87867272,1.4198023,FALSE,FALSE,FALSE,0,1,1,es,13.4,1105275,20888027,0,0,0,0,1,1,1,1,1,1,1,1,0.12,,,,,,,,,0.86759698,,,,,,4.9499998,4.8400002,,1.43,4.72,,,,,2.6041999,3.3166001,3426,34.259998,8249,82.489998
4452,jack,stones,jackstones,,,,2,21,2,10,4,6,2,yes,28.966667,25.700001,71.73333,1,20,25,12,0,Positive,Positive,Negative,0.39635709,0.42539462,0.27659532,0.35563472,0.36409494,0.41140175,1.1145061,1.0886091,0.96343076,FALSE,FALSE,FALSE,0,1,0,ks,10.5,117618,1793723,0,0,0,0,0,0,1,1,1,0,0,1,0.11,0.01,0.06,,,,,,,,,,,,,,4.8400002,,4.3,,,,,,4.1083002,2.7649,5965,59.650002,3278,32.779999
2089,curb,stones,curbstones,,,,1,2,13,10,4,6,2,yes,57.333332,70.111115,69.851852,1,3,25,2,0,Positive,Negative,Negative,0.39635709,0.27111804,0.27659532,0.35563472,0.50544542,0.41140175,1.1145061,0.78417385,0.96343076,FALSE,FALSE,FALSE,0,1,0,bs,10.2,23358,337054,1,0,0,0,1,1,1,1,1,0,0,1,0.05,,,0.301,,,,,,,,,,,,4.6500001,4.8400002,,4.68,,,,,1.592864137808440,2.3222001,2.7649,557,5.5700002,3278,32.779999
1272,cap,stones,capstones,,,,1,6,15,9,3,6,2,yes,50.299999,39.400002,72.5,1,2,25,1,0,Positive,Positive,Negative,0.39635709,0.37140679,0.27659532,0.35563472,0.36106378,0.41140175,1.1145061,1.0977482,0.96343076,FALSE,FALSE,FALSE,0,1,0,ps,10.2,59707,886017,0,0,0,0,1,1,1,1,1,0,0,1,0.1,,,,,,,,,,,,,,,5.0500002,4.8400002,,4.59,,,,,,2.9809,2.7649,2119,21.190001,3278,32.779999
1058,brown,stones,brownstones,,,,2,6,9,11,5,6,2,yes,53.076923,52.46154,63,1,3,25,2,0,Positive,Negative,Negative,0.39635709,0.29793495,0.27659532,0.35563472,0.42888689,0.41140175,1.1145061,0.92415297,0.96343076,FALSE,FALSE,FALSE,0,1,0,ns,12.4,269806,4542790,1,1,0,0,1,0,1,1,1,0,0,1,0.15,0.08,0.19,0.60210001,6,0.059999999,734.857142857143,,,,,,,,4.7399998,5.4000001,4.8400002,,4.48,,,,,1.893894133472420,3.4867001,2.7649,8622,86.220001,3278,32.779999
6518,sand,stones,sandstones,,,,1,26,6,10,4,6,2,yes,75.900002,68.133331,78.966667,1,38,25,25,0,Positive,Positive,Negative,0.39635709,0.40627635,0.27659532,0.35563472,0.29299694,0.41140175,1.1145061,1.3527687,0.96343076,FALSE,FALSE,FALSE,0,1,0,ds,11,137835,4038708,0,0,0,0,1,1,1,1,1,0,0,1,0.37,0.39,0.15,,,,,,,,,,,,,5.9000001,4.8400002,,5,,,,,,3.0153999,2.7649,3030,30.299999,3278,32.779999
4165,holy,stones,holystones,,,,1,2,8,10,4,6,1,yes,65.967743,64.870964,72.419357,1,2,25,1,0,Positive,Positive,Negative,0.39635709,0.53902346,0.27659532,0.35563472,0.26552412,0.41140175,1.1145061,1.4927348,0.96343076,FALSE,FALSE,FALSE,0,1,0,ys,10.7,159755,3631924,0,0,1,0,1,1,1,1,1,0,0,1,0.13,,,,,,,1010.2,852.09998,,,,,,,5.9400001,4.8400002,,1.67,,,,,,3.5411,2.7649,3026,30.26,3278,32.779999
1782,corner,stones,cornerstones,,,,1,2,21,12,6,6,2,yes,52,57.962963,65.629631,1,3,25,2,0,Positive,Negative,Negative,0.39635709,0.38036925,0.27659532,0.35563472,0.38744622,0.41140175,1.1145061,1.0229989,0.96343076,FALSE,FALSE,FALSE,0,1,0,rs,12.5,418153,7264827,1,0,0,0,1,1,1,1,1,0,0,1,0.21,0.09,0.11,0.77819997,,,,,,,,,,,5.9000001,4.6500001,4.8400002,,4.61,,,,,2.069985392528100,3.4281001,2.7649,7500,75,3278,32.779999
3312,gem,stones,gemstones,,,,2,3,24,9,3,6,2,yes,89.60714,89.214287,81.071426,1,2,25,1,0,Positive,Positive,Negative,0.40444997,0.42192686,0.27659532,0.39754501,0.39749932,0.41140175,1.017369,1.017486,0.9831022,FALSE,FALSE,FALSE,0,1,0,ms,10.6,54814,972373,1,0,0,0,1,1,1,1,1,0,0,1,0.22,0.29,0.22,1.1138999,,,,,,,,,,,,7.3499999,4.8400002,,4.88,,,,,2.405777494451300,2.1038001,2.7649,308,3.0799999,3278,32.779999
4017,hearth,stones,hearthstones,,,,1,1,14,12,6,6,2,yes,54.299999,57.133335,74.800003,1,4,25,2,0,Positive,Positive,Negative,0.39635709,0.39635709,0.27659532,0.35563472,0.35563472,0.41140175,1.1145061,1.1145061,0.96343076,FALSE,FALSE,FALSE,0,1,0,hs,9.32,14631,301543,0,0,0,0,1,1,1,1,1,0,0,1,0.19,0.18,-0.04,,,,,,,,,,,,,6.0500002,4.8400002,,4.38,,,,,,1.5441,2.7649,401,4.0100002,3278,32.779999
3176,free,stones,freestones,,,,1,6,17,10,4,6,3,yes,48.900002,48.533333,66.866669,1,31,25,19,0,Positive,Positive,Negative,0.39635709,0.70985526,0.27659532,0.35563472,0.085680753,0.41140175,1.1145061,4.6259756,0.96343076,FALSE,FALSE,FALSE,0,1,0,es,13.4,1105275,20888027,0,0,0,0,1,1,1,1,1,0,0,1,0.09,,,,,,,,,,,,,,,8.3400002,4.8400002,,2.04,,,,,,3.9568999,2.7649,20867,208.67,3278,32.779999
8576,whet,stones,whetstones,,,,1,2,18,10,4,6,2,yes,34.73077,35.192307,55.346153,1,2,25,1,0,Positive,Positive,Negative,0.39635709,0.39635709,0.27659532,0.35563472,0.35563472,0.41140175,1.1145061,1.1145061,0.96343076,FALSE,FALSE,FALSE,0,1,0,ts,12.2,207917,5654834,0,1,0,0,1,0,0,1,1,0,0,1,0.03,,,,15,0.15000001,698.8,,,,,,,,,,4.8400002,,2.94,,,,,,0.95420003,2.7649,58,0.57999998,3278,32.779999
4871,lode,stones,lodestones,,,,1,1,4,10,4,6,2,yes,36.714287,45.785713,70.35714,1,4,25,2,0,Positive,Positive,Negative,0.39635709,0.39635709,0.27659532,0.35563472,0.35563472,0.41140175,1.1145061,1.1145061,0.96343076,FALSE,FALSE,FALSE,0,1,0,es,13.4,1105275,20888027,1,0,0,0,1,0,1,1,1,0,0,1,0.17,0.04,0.05,0.301,,,,,,,,,,,,5.1999998,4.8400002,,3.94,,,,,1.592864137808440,1.6232001,2.7649,41,0.41,3278,32.779999
3020,foot,stools,footstools,,,,2,44,1,10,4,6,2,yes,86.074074,84.296295,88.333336,1,44,2,27,0,Positive,Negative,Positive,0.39635709,0.23204292,0.39635709,0.35563472,0.44570589,0.35563472,1.1145061,0.88927943,1.1145061,FALSE,FALSE,FALSE,0,1,0,ts,12.2,207917,5654834,0,0,0,0,1,1,1,1,0,0,0,1,0.14,,,,,,,,,,,,,,,4.6500001,4.5100002,,4.9,,,,,,3.5201001,1.5441,7544,75.440002,280,2.8
2339,door,stopper,doorstopper,,,,2,32,1,11,4,7,3,yes,91.821426,91.35714,96.39286,0,34,2,20,2,Positive,Negative,Negative,0.39635709,0.31352156,0.30153763,0.35563472,0.36611092,0.42510504,1.1145061,1.0826148,0.93237448,FALSE,FALSE,FALSE,0,1,1,rs,12.5,418153,7264827,0,0,0,0,1,1,1,1,1,1,1,1,0.05,,,,,,,,,0.766415,,,,,,5.3000002,4.6500001,,4.81,4.83,,,,,4.1731,1.4313999,25365,253.64999,67,0.67000002
6870,short,stops,shortstops,,,,2,20,3,10,5,5,2,yes,68.310349,71.103447,75.724136,1,16,3,10,0,Positive,Negative,Negative,0.39635709,0.30643323,0.28430265,0.35563472,0.496425,0.35795727,1.1145061,0.79842287,1.1072749,FALSE,FALSE,FALSE,0,1,1,ts,12.2,207917,5654834,0,0,0,0,1,1,1,1,1,0,1,1,0.18,,,,,,,,,,,,,,,5.5900002,4.6500001,,3.61,,,,,,3.6403,3.0465,18652,186.52,1601,16.01
285,back,stops,backstops,,,,1,61,1,9,4,5,2,yes,62.07143,74.5,78.214287,1,84,3,54,0,Positive,Positive,Negative,0.39635709,0.43440554,0.28430265,0.35563472,0.37489992,0.35795727,1.1145061,1.0572344,1.1072749,FALSE,FALSE,FALSE,0,1,1,ks,10.5,117618,1793723,0,0,0,0,1,0,1,1,1,0,1,1,0.27,,,,,,,,,,,,,,,4.8000002,4.6500001,,4.33,,,,,,5.0106001,3.0465,102327,1023.27,1601,16.01
870,book,stores,bookstores,,,,1,5,1,10,4,6,1,yes,92.666664,94.583336,94.5,1,39,2,24,0,Positive,Negative,Neutral,0.39966866,0.3067174,0.25713387,0.34252942,0.4179844,0.27413774,1.1668156,0.95618081,1.4579118,FALSE,FALSE,FALSE,0,1,0,ks,10.5,117618,1793723,1,0,0,0,1,1,1,1,1,0,0,1,0.01,0.47,0.14,1.415,,,,,,,,,,,7.25,6.9000001,5.7800002,,4.9,,,,,2.706807490115280,3.9554999,2.6866,24824,248.24001,2414,24.139999
387,barn,stormers,barnstormers,,,,1,4,1,12,4,8,1,yes,43.5,59.535713,54.214287,1,6,1,4,0,Positive,Positive,Positive,0.39635709,0.5270884,0.39635709,0.35563472,0.26385725,0.35563472,1.1145061,1.5021648,1.1145061,FALSE,FALSE,FALSE,0,1,0,ns,12.4,269806,4542790,1,0,0,0,1,1,1,1,0,0,0,1,,,,0.47710001,,,,,,,,,,,,6,,,4.79,,,,,1.768955396864120,2.8413999,,1333,13.33,,
934,brain,storming,brainstorming,,,,1,13,1,13,5,8,1,yes,47.642857,78.10714,25.428572,0,13,1,10,1,Positive,Positive,Positive,0.39635709,0.36490345,0.39635709,0.35563472,0.28876474,0.35563472,1.1145061,1.3725952,1.1145061,FALSE,FALSE,FALSE,1,1,0,ns,12.4,269806,4542790,1,0,0,0,1,1,1,1,1,0,0,1,-0.03,-0.01,-0.08,1.3221999,,,,,,0.76986301,,,,,,6.1199999,5.79,,4.69,3.38,,,,2.614053436878380,3.5943,1.6232001,4767,47.669998,234,2.3399999
935,brain,storms,brainstorms,,,,1,5,5,11,5,6,1,yes,36.759998,78.400002,26.719999,1,13,8,10,0,Positive,Positive,Negative,0.39635709,0.36490345,0.33685681,0.35563472,0.28876474,0.35672739,1.1145061,1.3725952,1.1110923,FALSE,FALSE,FALSE,0,1,0,ns,12.4,269806,4542790,1,0,0,0,1,1,1,1,1,0,0,1,0,,,0.301,,,,,,,,,,,6.6500001,6.1199999,5.79,,4.69,,,,,1.592864137808440,3.5943,2.0453,4767,47.669998,501,5.0100002
8683,wind,storms,windstorms,,,,1,21,2,10,4,6,1,yes,87.071426,86.85714,87.10714,1,29,8,15,0,Positive,Negative,Negative,0.39635709,0.30070168,0.33685681,0.35563472,0.39601752,0.35672739,1.1145061,1.0008575,1.1110923,FALSE,FALSE,FALSE,0,1,0,ds,11,137835,4038708,1,0,0,0,1,1,1,1,1,0,0,1,0.61,0.49,0.71,0.47710001,,,,,,,,,,,,5.5300002,5.79,,3.93,,,,,1.768955396864120,3.4813001,2.0453,7660,76.599998,501,5.0100002
2810,fire,storms,firestorms,,,,1,34,7,10,4,6,1,yes,74.366669,69.866669,80.400002,1,61,8,39,0,Positive,Positive,Negative,0.39635709,0.4405244,0.33685681,0.35563472,0.3234598,0.35672739,1.1145061,1.2253674,1.1110923,FALSE,FALSE,FALSE,0,1,0,es,13.4,1105275,20888027,0,0,0,0,1,1,1,1,1,0,0,1,0.09,,,,,,,,,,,,,,,4.1999998,5.79,,4.68,,,,,,4.0409999,2.0453,14104,141.03999,501,5.0100002
7996,thunder,storms,thunderstorms,,,,1,12,8,13,7,6,1,yes,92.071426,91.178574,92.964287,1,13,8,7,0,Neutral,Positive,Negative,0.25593284,0.53785664,0.33685681,0.14602147,0.16842443,0.35672739,1.7527069,1.5195708,0.71744657,FALSE,FALSE,FALSE,0,1,0,rs,12.5,418153,7264827,1,0,0,0,1,1,1,1,1,0,0,1,0.55,0.58,0.78,1.415,,,,,,,,,,,5.6500001,5.5999999,5.79,,4.34,,,,,2.706807490115280,2.8325,2.0453,799,7.9899998,501,5.0100002
1577,clear,story,clearstory,,,,1,1,1,10,5,5,1,yes,60.592594,67.296295,74.629631,0,4,1,3,1,Positive,Negative,Positive,0.39635709,0.28437522,0.36250541,0.35563472,0.40093294,0.31152546,1.1145061,0.98858702,1.2723104,FALSE,FALSE,FALSE,0,1,1,rs,12.5,418153,7264827,0,0,0,0,1,1,1,1,1,1,1,1,0.16,,,,,,,,,0.84830499,,,,,,6.0500002,7.1999998,,3.55,3.3,,,,,3.9426999,4.0516,25538,255.38,13676,136.75999
13369,oil,stove,oilstove,,,,1,11,1,8,3,5,1,yes,66.290321,75.645164,87.838707,0,18,2,12,2,Positive,Neutral,Positive,0.39635709,0.26583678,0.37521514,0.35563472,0.26524279,0.30694184,1.1145061,1.4943181,1.2913101,FALSE,FALSE,FALSE,0,1,1,ls,11.3,120900,2514872,0,0,0,0,1,1,1,1,1,1,1,1,0.07,,,,,,,,,0.76813799,,,,,,3.9000001,5.5599999,,4.93,4.96,,,,,3.3213999,2.5888,10277,102.77,615,6.1500001
1731,cook,stove,cookstove,,,,1,7,2,9,4,5,1,yes,83,78.125,93.416664,0,10,2,6,2,Positive,Positive,Positive,0.39635709,0.53543442,0.37521514,0.35563472,0.14067738,0.30694184,1.1145061,2.8174899,1.2913101,FALSE,FALSE,FALSE,0,1,1,ks,10.5,117618,1793723,0,0,0,0,1,0,1,1,1,1,1,1,0.55,0.04,0.21,,,,,,,0.58693802,,,,,,7.1799998,5.5599999,,4.32,4.96,,,,,3.3664,2.5888,3909,39.09,615,6.1500001
8424,watch,strap,watchstrap,,,,1,11,3,10,5,5,1,yes,72.965515,81.448273,88.517242,0,14,3,7,3,Positive,Positive,Negative,0.39635709,0.53804439,0.19524157,0.35563472,0.26780811,0.71480912,1.1145061,1.4800041,0.55449361,FALSE,FALSE,FALSE,1,1,1,hs,9.32,14631,301543,0,0,1,0,1,0,1,1,1,1,1,1,0.19,,,,,,,975.8200000000000,811.28998,0.71208203,,,,,,5.6900001,5.0999999,,4.61,4.79,,4.9689999,4.3670001,,4.2261,2.4216001,9557,95.57,442,4.4200001
8425,watch,straps,watchstraps,,,,1,2,1,11,5,6,1,yes,82.32,83.800003,89.879997,1,14,3,7,0,Positive,Positive,Negative,0.39635709,0.53804439,0.22128668,0.35563472,0.26780811,0.61120236,1.1145061,1.4800041,0.64848751,FALSE,FALSE,FALSE,0,1,0,hs,9.32,14631,301543,0,0,0,0,1,0,1,1,1,0,0,1,0.31,,,,,,,,,,,,,,,5.6900001,5.0999999,,4.61,,,,,,4.2261,1.8325,9557,95.57,449,4.4899998
4455,jack,straws,jackstraws,,,,1,13,1,10,4,6,1,yes,27,39.51852,47.962963,1,20,1,12,0,Positive,Positive,Neutral,0.39635709,0.42539462,0.27322793,0.35563472,0.36409494,0.32505584,1.1145061,1.0886091,1.2193508,FALSE,FALSE,FALSE,1,1,0,ks,10.5,117618,1793723,1,0,0,0,0,0,1,1,1,0,0,1,0.15,,,0.47710001,,,,,,,,,,,,,5.79,,4.3,,,,,1.768955396864120,4.1083002,2.0334001,5965,59.650002,116,1.16
5002,main,streams,mainstreams,,,,1,12,1,11,4,7,1,yes,66.39286,79.25,64.464287,1,15,3,8,0,Positive,Negative,Positive,0.39635709,0.30386791,0.41195801,0.35563472,0.54416233,0.34002072,1.1145061,0.72838026,1.1656852,FALSE,FALSE,FALSE,0,1,0,ns,12.4,269806,4542790,0,0,0,0,1,1,1,1,1,0,0,1,0.13,,,,,,,,,,,,,,,5.3499999,7.1500001,,2.41,,,,,,3.3385,1.9085,24931,249.31,865,8.6499996
